case,iter,status_code,latency_ms,prediction,timestamp_start_iso
real_1,74,200,60.81,REAL,2025-11-04T12:22:21
real_1,75,200,59.38,REAL,2025-11-04T12:22:21
real_1,76,200,60.25,REAL,2025-11-04T12:22:21
real_1,77,200,59.26,REAL,2025-11-04T12:22:21
real_1,78,200,60.94,REAL,2025-11-04T12:22:21
real_1,79,200,59.65,REAL,2025-11-04T12:22:21
real_1,80,200,59.76,REAL,2025-11-04T12:22:21
real_1,81,200,59.57,REAL,2025-11-04T12:22:21
real_1,82,200,62.18,REAL,2025-11-04T12:22:21
real_1,83,200,58.28,REAL,2025-11-04T12:22:21
real_1,84,200,59.77,REAL,2025-11-04T12:22:21
real_1,85,200,55.84,REAL,2025-11-04T12:22:21
real_1,86,200,59.79,REAL,2025-11-04T12:22:21
real_1,87,200,60.43,REAL,2025-11-04T12:22:21
real_1,88,200,59.21,REAL,2025-11-04T12:22:21
real_1,89,200,57.49,REAL,2025-11-04T12:22:21
real_1,90,200,58.81,REAL,2025-11-04T12:22:21
real_1,91,200,59.69,REAL,2025-11-04T12:22:22
real_1,92,200,56.25,REAL,2025-11-04T12:22:22
real_1,93,200,59.91,REAL,2025-11-04T12:22:22
real_1,94,200,59.47,REAL,2025-11-04T12:22:22
real_1,95,200,56.84,REAL,2025-11-04T12:22:22
real_1,96,200,71.95,REAL,2025-11-04T12:22:22
real_1,97,200,59.2,REAL,2025-11-04T12:22:22
real_1,98,200,56.78,REAL,2025-11-04T12:22:22
real_1,99,200,61.85,REAL,2025-11-04T12:22:22
real_1,100,200,57.52,REAL,2025-11-04T12:22:22
